Objects
100
,,Global Angle 511DRONE:511DRONE,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1127,0,-0.000660996,-0.0117894,1.39065,158.753,-1538.48,435.921
1128,0,-0.00479667,-0.00268538,1.40545,156.75,-1541.13,436.203
1129,0,0.0149559,-0.0234695,1.4209,154.886,-1544.08,436.363
1130,0,0.0054854,-0.0201862,1.43249,152.608,-1546.71,436.429
1131,0,0.0034748,-0.0255999,1.43505,150.466,-1549.31,436.583
1132,0,0.00262657,-0.00403132,1.45778,148.329,-1552.09,436.904
1133,0,0.00203997,-0.0180185,1.46441,146.312,-1554.87,437.139
1134,0,0.00262024,-0.015795,1.47646,144.244,-1557.52,437.308
1135,0,-0.00401103,-0.0175279,1.4929,142.374,-1560.23,437.507
1136,0,0.0111645,-0.023167,1.49014,140.146,-1562.94,437.893
1137,0,-0.0122152,-0.00643515,1.50552,138.07,-1565.79,438.104
1138,0,0.0147538,-0.0193192,1.50584,136.259,-1568.72,438.264
1139,0,0.00480118,-0.018837,1.51721,134.06,-1571.3,438.519
1140,0,0.00630264,-0.0214292,1.52632,132.253,-1574.09,438.712
1141,0,-0.00135661,-0.0270936,1.53272,130.185,-1576.82,439.036
1142,0,0.00929753,-0.0341362,1.53618,128.132,-1579.52,439.027
1143,0,-0.000389157,-0.0328354,1.54572,126.191,-1582.32,439.306
1144,0,0.0332516,-0.0342212,1.56047,124.065,-1584.96,439.351
1145,0,0.0341519,-0.0273613,1.57179,121.883,-1587.58,439.558
1146,0,0.0168087,-0.0294492,1.57126,120.225,-1590.58,439.861
1147,0,0.00378534,-0.043237,1.56682,118.466,-1593.78,440.045
1148,0,0.0335331,-0.0399836,1.58399,116.097,-1596.06,440.034
1149,0,0.0243192,-0.0418281,1.57818,114.304,-1599.01,440.39
1150,0,-0.00522733,-0.0350407,1.58243,112.382,-1601.94,440.465
1151,0,0.0107057,-0.0253241,1.59275,110.337,-1604.65,440.499
1152,0,0.0416698,-0.0379272,1.59611,108.183,-1607.51,440.697
1153,0,0.0257955,-0.0249772,1.60222,106.338,-1610.35,440.741
1154,0,0.0236536,-0.0272144,1.60494,104.491,-1613.15,441.044
1155,0,0.0301739,-0.030845,1.60246,102.899,-1616.27,441.104
1156,0,0.0434152,-0.00430696,1.61655,100.401,-1618.39,440.948
1157,0,-0.0330576,0.0211015,1.59405,98.8271,-1621.55,441.643
1158,0,-0.0444874,0.0209686,1.60814,97.3214,-1624.54,441.522
1159,0,-0.0613421,0.0670811,1.61033,94.7734,-1626.59,441.559
1160,0,-0.105438,0.0821049,1.60126,93.1941,-1629.1,441.819
1161,0,-0.109548,0.113126,1.60118,91.2484,-1631.33,441.99
1162,0,-0.134208,0.120829,1.60981,89.2718,-1633.51,441.993
1163,0,-0.168081,0.137285,1.61367,87.6882,-1635.85,442.281
1164,0,-0.154867,0.120931,1.61302,85.8368,-1637.85,442.262
1165,0,-0.151028,0.108937,1.61083,84.1438,-1639.5,442.217
1166,0,-0.139916,0.116952,1.6192,82.1504,-1641.37,442.29
1167,0,-0.102711,0.0730347,1.6172,80.2464,-1643.22,442.186
1168,0,-0.0787,0.0401702,1.62942,78.5689,-1644.93,442.02
1169,0,-0.0587218,0.019616,1.63925,77.0464,-1646.59,441.974
1170,0,0.0130246,0.0106526,1.6399,74.5784,-1647.78,441.731
1171,0,0.0345432,-0.0362429,1.63481,73.2828,-1649.45,441.864
1172,0,0.0749958,-0.0420198,1.6393,71.2493,-1650.76,441.6
1173,0,0.0702688,-0.048581,1.63727,69.8279,-1652.37,441.689
1174,0,0.0806132,-0.0425544,1.63581,67.8514,-1653.86,441.706
1175,0,0.0510487,-0.0489166,1.63666,66.3466,-1655.29,441.644
1176,0,0.0605436,-0.0422601,1.63547,64.5542,-1656.8,441.567
1177,0,0.0431562,-0.0418204,1.63755,62.9892,-1658.3,441.519
1178,0,0.0450026,-0.0373138,1.63163,61.3414,-1659.87,441.498
1179,0,0.0213368,-0.0308216,1.64069,59.6961,-1661.55,441.527
1180,0,0.016111,-0.0371329,1.63576,58.0085,-1663.11,441.41
1181,0,0.0284604,-0.0352734,1.63684,56.1005,-1664.69,441.259
1182,0,0.0120723,-0.039721,1.63453,54.6138,-1666.5,441.259
1183,0,-0.00490414,-0.050909,1.63566,53.0325,-1668.4,441.352
1184,0,-0.0175056,-0.0596342,1.6254,51.6353,-1670.38,441.376
1185,0,-0.00308208,-0.0684803,1.6303,50.0262,-1672.15,441.284
1186,0,0.0156654,-0.0744615,1.62864,48.5149,-1673.99,441.235
1187,0,0.0425499,-0.0707957,1.62769,46.4665,-1675.82,441.016
1188,0,0.0505344,-0.0749527,1.62929,44.9891,-1677.79,441.018
1189,0,0.0519746,-0.0549556,1.62171,43.1508,-1679.8,440.859
1190,0,0.0742157,-0.0787057,1.62018,41.8504,-1681.9,440.745
1191,0,0.0645527,-0.0725184,1.61115,39.8503,-1683.74,440.703
1192,0,0.0580589,-0.0459784,1.62844,37.874,-1685.77,440.512
1193,0,0.0277039,-0.0463869,1.61175,36.739,-1688.23,440.442
1194,0,0.00476903,-0.010655,1.61997,35.0996,-1689.99,440.28
1195,0,0.0370151,-0.0522935,1.62398,32.955,-1692.24,440.044
1196,0,-0.024365,-0.0568747,1.60483,31.8341,-1694.9,440.139
1197,0,0.00517258,-0.065673,1.60487,30.1509,-1697.31,439.892
1198,0,-0.0201567,-0.0522779,1.61012,28.3581,-1699.53,439.596
1199,0,-0.0175589,-0.0462469,1.60982,26.6553,-1701.79,439.424
1200,0,-0.0161691,-0.0601612,1.61478,25.1218,-1704.12,439.164
1201,0,-0.00300037,-0.0458775,1.60506,23.4081,-1706.47,438.992
1202,0,0.0289452,-0.0359791,1.61102,21.5761,-1708.77,438.602
1203,0,0.029342,-0.072018,1.60141,20.2468,-1711.6,438.499
1204,0,0.0326526,-0.0370273,1.60322,18.0316,-1713.65,438.094
1205,0,0.00119419,-0.0524853,1.6044,16.6507,-1716.25,438.002
1206,0,0.00231556,-0.0319964,1.5994,14.8793,-1718.73,437.766
1207,0,0.0359158,-0.0397189,1.60908,13.1608,-1721.01,437.256
1208,0,-0.00280616,-0.0382899,1.60037,11.4866,-1723.69,437.157
1209,0,-0.0168997,-0.0352624,1.5866,9.96199,-1726.48,437.014
1210,0,-0.00399954,-0.0410015,1.59673,8.2594,-1728.68,436.683
1211,0,0.0347743,-0.0445141,1.60134,6.47565,-1730.98,436.233
1212,0,0.0207947,-0.025749,1.60101,4.67538,-1733.62,436.003
1213,0,-0.0128088,-0.0401662,1.59256,3.17284,-1736.42,435.893
1214,0,-0.00308958,-0.0324243,1.60747,1.58767,-1738.85,435.546
1215,0,-7.00354e-05,-0.0270388,1.59016,-0.0375911,-1741.45,435.382
1216,0,0.0533939,-0.018465,1.60464,-2.24704,-1743.62,434.69
1217,0,0.0147594,-0.0214521,1.601,-3.49486,-1746.36,434.745
1218,0,0.0201736,-0.0127038,1.59869,-5.11125,-1748.92,434.549
1219,0,-0.0251438,0.00957314,1.59907,-6.49067,-1751.29,434.122
1220,0,-0.00380225,0.0291244,1.60538,-8.86186,-1753.68,433.959
1221,0,0.0228807,-0.0110271,1.60729,-10.1304,-1756.19,433.73
1222,0,-0.0413927,0.000279715,1.58877,-11.4359,-1758.95,433.841
1223,0,-0.0535401,0.0190832,1.59235,-12.9169,-1761.28,433.627
1224,0,-0.0586791,0.0364063,1.60193,-14.8207,-1763.44,433.305
1225,0,-0.0853618,0.0430953,1.59329,-15.7354,-1765.86,433.571
1226,0,-0.0992015,0.0763177,1.56174,-17.8502,-1767.29,433.524
1227,0,-0.102978,0.0855872,1.58903,-19.3226,-1769.27,432.927
1228,0,-0.134943,0.122692,1.57986,-20.7161,-1771.07,433.106
1229,0,-0.155265,0.13404,1.57762,-22.1177,-1772.82,432.929
1230,0,-0.154119,0.137945,1.58262,-23.5801,-1774.2,432.737
1231,0,-0.179223,0.133043,1.6042,-25.1477,-1775.52,432.416
1232,0,-0.192054,0.153502,1.5879,-26.6198,-1776.76,432.236
1233,0,-0.148799,0.165556,1.57972,-28.9349,-1777.22,431.946
1234,0,-0.182681,0.131972,1.6431,-29.4754,-1777.41,431.893
1235,0,-0.208409,0.12483,1.63686,-30.841,-1778.12,431.68
1236,0,-0.198832,0.147494,1.63572,-32.4088,-1778.27,431.479
1237,0,-0.217543,0.148357,1.61498,-33.5644,-1778.52,431.201
1238,0,-0.236314,0.138251,1.63757,-35.0123,-1778.04,430.897
1239,0,-0.211032,0.164572,1.62395,-36.8284,-1777.07,430.66
1240,0,-0.223992,0.17011,1.6228,-37.8312,-1776.69,430.344
1241,0,-0.25278,0.181031,1.60683,-39.1805,-1775.91,430.083
1242,0,-0.254021,0.18429,1.61526,-40.45,-1774.5,429.49
1243,0,-0.23023,0.207709,1.56552,-42.2999,-1772.97,429.274
1244,0,-0.229002,0.207236,1.56273,-43.7432,-1771.02,428.706
1245,0,-0.224805,0.234095,1.57998,-45.4768,-1768.99,428.225
1246,0,-0.233758,0.228352,1.58097,-46.8168,-1766.76,427.64
1247,0,-0.258276,0.212037,1.58727,-47.3725,-1764.23,427.216
1248,0,-0.243282,0.218512,1.58159,-48.8336,-1761.27,426.671
1249,0,-0.230578,0.210416,1.55894,-50.3865,-1757.69,426.25
1250,0,-0.238958,0.237277,1.56998,-51.8345,-1753.82,425.606
1251,0,-0.244883,0.21677,1.59382,-52.8091,-1750.5,424.909
1252,0,-0.251116,0.211422,1.5766,-53.9332,-1746.79,424.428
1253,0,-0.226536,0.223302,1.56696,-55.5164,-1742.09,423.737
1254,0,-0.219133,0.212174,1.57518,-56.8169,-1737.36,423.117
1255,0,-0.219591,0.204014,1.56646,-57.9885,-1732.62,422.447
1256,0,-0.219624,0.199568,1.56204,-59.1385,-1727.43,421.804
1257,0,-0.212313,0.204058,1.57617,-60.2317,-1722.06,421.349
1258,0,-0.195537,0.199915,1.57157,-61.8351,-1716.16,420.658
1259,0,-0.217359,0.206691,1.56334,-62.5787,-1710.65,420.139
1260,0,-0.217972,0.186979,1.57921,-63.6214,-1704.65,419.363
1261,0,-0.212483,0.176939,1.58057,-64.6653,-1698.2,418.713
1262,0,-0.181394,0.169013,1.58017,-66.2542,-1691.15,418.137
1263,0,-0.191981,0.17745,1.5746,-67.0368,-1684.55,417.748
1264,0,-0.185632,0.167335,1.56171,-68.1351,-1677.35,417.17
1265,0,-0.171706,0.163788,1.56747,-69.1863,-1670.14,416.654
1266,0,-0.15475,0.166761,1.54548,-70.3482,-1662.35,416.324
1267,0,-0.182298,0.178199,1.57211,-71.374,-1655,415.896
1268,0,-0.176288,0.160382,1.57551,-72.0522,-1647.32,415.499
1269,0,-0.165284,0.146413,1.55919,-73.0865,-1639.11,415.169
1270,0,-0.170669,0.154782,1.58226,-73.982,-1630.97,414.806
1271,0,-0.164658,0.143225,1.57215,-74.7605,-1622.47,414.439
1272,0,-0.152289,0.159237,1.58461,-75.9851,-1613.96,414.287
1273,0,-0.152764,0.17762,1.58893,-76.9793,-1605.09,414.185
1274,0,-0.132896,0.135123,1.58007,-77.3588,-1596.41,413.825
1275,0,-0.160934,0.138789,1.57274,-78.2186,-1587.08,413.927
1276,0,-0.14408,0.132706,1.57425,-78.9958,-1577.78,413.699
1277,0,-0.143563,0.148765,1.57309,-79.8197,-1568.35,413.782
1278,0,-0.14589,0.154872,1.5708,-80.5511,-1558.86,413.9
1279,0,-0.119443,0.128987,1.58158,-81.1668,-1549.22,413.644
1280,0,-0.155508,0.131256,1.57739,-82.1739,-1539.16,413.834
1281,0,-0.153751,0.144707,1.574,-82.5149,-1529,413.816
1282,0,-0.138989,0.13292,1.58206,-83.433,-1518.94,413.807
1283,0,-0.152749,0.145389,1.5818,-83.9791,-1508.74,414.143
1284,0,-0.154572,0.139513,1.57583,-84.5872,-1498.23,414.348
1285,0,-0.136349,0.128716,1.58962,-85.4294,-1487.45,414.285
1286,0,-0.127647,0.13049,1.57963,-86.2171,-1476.67,414.232
1287,0,-0.156126,0.150817,1.57371,-86.3,-1465.8,414.787
1288,0,-0.15415,0.135911,1.5768,-86.9107,-1454.92,415.074
1289,0,-0.144935,0.133245,1.58202,-87.6047,-1443.67,415.189
1290,0,-0.145368,0.131818,1.58292,-88.2104,-1432.41,415.295
1291,0,-0.142746,0.137603,1.57359,-88.6644,-1421.11,415.49
1292,0,-0.150312,0.135697,1.57737,-89.2212,-1409.48,415.768
1293,0,-0.142438,0.131725,1.5827,-89.8954,-1397.83,415.829
1294,0,-0.168689,0.125285,1.58106,-90.0298,-1385.93,415.991
1295,0,-0.16512,0.130442,1.57536,-90.8486,-1374.01,416.279
1296,0,-0.15506,0.133333,1.5832,-91.3624,-1361.91,416.45
1297,0,-0.165351,0.141004,1.57654,-91.8109,-1349.78,416.804
1298,0,-0.170829,0.14214,1.57256,-92.2074,-1337.3,416.985
1299,0,-0.173236,0.136367,1.57217,-92.8429,-1324.82,417.243
1300,0,-0.163473,0.148421,1.57355,-93.443,-1312.17,417.469
1301,0,-0.167702,0.133902,1.58462,-93.3172,-1299.78,417.525
1302,0,-0.170674,0.14618,1.5717,-94.3604,-1286.69,417.844
1303,0,-0.159785,0.144479,1.57319,-94.6544,-1273.72,417.856
1304,0,-0.15506,0.14681,1.56669,-95.2365,-1260.44,418.148
1305,0,-0.164738,0.151503,1.57675,-95.4331,-1247.49,418.267
1306,0,-0.178759,0.14691,1.57707,-95.8455,-1234.02,418.506
1307,0,-0.170583,0.116717,1.58089,-96.0991,-1220.52,418.463
1308,0,-0.186299,0.11165,1.58762,-96.464,-1206.91,418.585
1309,0,-0.178646,0.137226,1.58477,-97.088,-1192.97,418.989
1310,0,-0.181585,0.132757,1.58485,-97.6023,-1178.87,419.14
1311,0,-0.183849,0.1327,1.57775,-98.0271,-1164.73,419.31
1312,0,-0.183602,0.134762,1.58345,-98.5799,-1150.35,419.492
1313,0,-0.185294,0.143135,1.57964,-98.9416,-1135.87,419.725
1314,0,-0.179921,0.138546,1.58301,-99.4538,-1121.37,419.793
1315,0,-0.191589,0.136261,1.57943,-99.8734,-1106.58,420.031
1316,0,-0.169937,0.145941,1.57688,-100.39,-1091.73,420.172
1317,0,-0.177985,0.143882,1.5827,-100.914,-1076.72,420.191
1318,0,-0.184963,0.142006,1.5774,-101.168,-1061.6,420.32
1319,0,-0.183257,0.141948,1.58091,-101.677,-1046.24,420.426
1320,0,-0.188543,0.14149,1.57504,-102.093,-1030.74,420.558
1321,0,-0.194191,0.151963,1.58002,-102.524,-1015.22,420.716
1322,0,-0.189003,0.146668,1.5785,-102.839,-999.417,420.674
1323,0,-0.195625,0.148406,1.57443,-103.315,-983.59,420.858
1324,0,-0.187076,0.1728,1.57608,-103.933,-967.338,420.918
1325,0,-0.188298,0.184277,1.57201,-104.414,-950.902,420.811
1326,0,-0.175391,0.17698,1.57643,-104.659,-934.284,420.751
1327,0,-0.188501,0.154611,1.57585,-105.023,-918.002,420.635
1328,0,-0.198556,0.161857,1.57502,-105.429,-900.992,420.517
1329,0,-0.189259,0.136592,1.57782,-105.732,-884.65,420.469
1330,0,-0.191524,0.128106,1.57783,-105.939,-867.738,420.354
1331,0,-0.178365,0.188843,1.57839,-106.546,-850.605,420.816
1332,0,-0.189886,0.178827,1.57858,-106.978,-833.425,420.793
1333,0,-0.185044,0.176245,1.5783,-107.391,-816.099,420.386
1334,0,-0.192171,0.136555,1.58123,-107.554,-798.672,420.118
1335,0,-0.185322,0.149656,1.57756,-107.906,-781.001,420.072
1336,0,-0.197116,0.166759,1.57246,-108.357,-763.192,420.237
1337,0,-0.179343,0.177866,1.57553,-108.765,-745.276,419.939
1338,0,-0.200878,0.179468,1.57318,-108.991,-727.191,419.989
1339,0,-0.19268,0.180917,1.57383,-109.247,-709.063,419.841
1340,0,-0.212276,0.183583,1.57443,-109.529,-690.633,419.795
1341,0,-0.196975,0.186542,1.5729,-109.83,-672.175,419.573
1342,0,-0.207552,0.185477,1.57188,-110.019,-653.488,419.581
1343,0,-0.193031,0.183524,1.57457,-110.309,-634.719,419.318
1344,0,-0.204371,0.1861,1.57217,-110.476,-615.754,419.276
1345,0,-0.178038,0.181815,1.57483,-110.687,-596.716,418.963
1346,0,-0.181145,0.181158,1.57744,-110.933,-577.339,418.91
1347,0,-0.175334,0.18515,1.57348,-111.021,-558.03,418.71
1348,0,-0.187283,0.188661,1.56925,-111.133,-538.398,418.729
1349,0,-0.182143,0.186518,1.57581,-111.227,-518.66,418.63
1350,0,-0.176575,0.205503,1.58036,-111.317,-499.008,418.467
1351,0,-0.182108,0.215531,1.57993,-111.463,-478.95,418.47
1352,0,-0.182222,0.195106,1.56976,-111.575,-458.822,418.155
1353,0,-0.187713,0.208498,1.57374,-111.518,-438.552,418.249
1354,0,-0.169633,0.201677,1.57316,-111.595,-418.069,417.803
1355,0,-0.199137,0.213637,1.5765,-111.405,-397.578,418.089
1356,0,-0.186629,0.204475,1.57061,-111.59,-376.742,417.775
1357,0,-0.194114,0.226079,1.57309,-111.323,-355.932,417.931
1358,0,-0.173392,0.21938,1.57868,-111.391,-334.736,417.759
1359,0,-0.182407,0.214916,1.56709,-111.043,-313.628,417.63
1360,0,-0.180717,0.199627,1.57229,-110.987,-292.285,417.451
1361,0,-0.190235,0.200134,1.5674,-110.691,-270.829,417.459
1362,0,-0.175689,0.199315,1.56962,-110.556,-249.225,417.215
1363,0,-0.184354,0.185911,1.57105,-110.275,-227.428,417.223
1364,0,-0.194912,0.182007,1.57232,-109.939,-205.658,417.175
1365,0,-0.208251,0.182624,1.56732,-109.743,-183.537,417.391
1366,0,-0.176768,0.178789,1.56961,-109.539,-161.382,417.025
1367,0,-0.188008,0.171238,1.57462,-109.106,-139.138,417.143
1368,0,-0.170497,0.16534,1.57512,-108.989,-116.757,416.928
1369,0,-0.182268,0.149225,1.57451,-108.584,-94.2639,417.006
1370,0,-0.161818,0.137643,1.57694,-108.39,-71.7486,416.689
1371,0,-0.18601,0.135181,1.57004,-108.059,-48.9781,417.087
1372,0,-0.15803,0.131557,1.57418,-107.811,-26.0677,416.919
1373,0,-0.165921,0.128601,1.57327,-107.383,-3.30271,417.056
1374,0,-0.1496,0.114842,1.57759,-107.354,19.7705,417.093
1375,0,-0.174951,0.110917,1.57304,-106.958,42.6982,417.261
1376,0,-0.161016,0.100118,1.5754,-106.835,65.8428,417.374
1377,0,-0.157512,0.0993547,1.57535,-106.509,88.912,417.442
1378,0,-0.136055,0.0713069,1.57618,-106.452,112.229,417.426
1379,0,-0.159353,0.0601343,1.56774,-106.152,135.509,417.975
1380,0,-0.128468,0.0531073,1.57248,-105.953,158.788,418.026
1381,0,-0.125761,0.0475759,1.5747,-105.902,182.108,418.398
1382,0,-0.0817238,0.037186,1.58302,-105.872,205.373,418.308
1383,0,-0.13219,0.0196549,1.57213,-105.721,228.645,419.181
1384,0,-0.114567,-0.000184041,1.57941,-105.624,252.075,419.503
1385,0,-0.100951,-0.00553573,1.5697,-105.679,275.35,419.879
1386,0,-0.114085,-0.0298847,1.5716,-105.492,298.517,420.396
1387,0,-0.0930501,-0.00156516,1.57465,-105.916,321.944,421.173
1388,0,-0.0964989,-0.00806909,1.57646,-105.775,345.054,421.876
1389,0,-0.09203,-0.00934746,1.5762,-106.002,368.288,422.516
1390,0,-0.0888851,-0.0256374,1.57574,-106.131,391.403,423.251
1391,0,-0.0888123,-0.0463231,1.57397,-106.343,414.475,424.039
1392,0,-0.0722372,-0.0509216,1.57495,-106.631,437.415,424.768
1393,0,-0.0476788,-0.0641094,1.58007,-107.1,460.328,425.653
1394,0,-0.016422,-0.0798561,1.58171,-107.471,483.031,426.446
1395,0,-0.0131001,-0.0956454,1.58433,-107.861,505.584,427.452
1396,0,-0.00418242,-0.108278,1.58015,-108.251,527.926,428.63
1397,0,0.0158964,-0.118768,1.58061,-108.739,550.18,429.561
1398,0,0.0285879,-0.128015,1.58314,-109.257,572.266,430.658
1399,0,0.0489526,-0.135469,1.58492,-109.776,594.172,431.76
1400,0,0.0399885,-0.141307,1.58604,-110.366,615.715,432.842
1401,0,0.0473776,-0.148093,1.58756,-111.004,637.139,434.039
1402,0,0.0564509,-0.153469,1.58941,-111.553,658.348,435.166
1403,0,0.0487969,-0.154138,1.59359,-112.416,679.371,436.389
1404,0,0.0486675,-0.158303,1.59703,-113.195,700.045,437.592
1405,0,0.0479418,-0.166862,1.60305,-114.023,720.476,438.722
1406,0,0.0531829,-0.17205,1.6133,-114.846,740.751,439.843
1407,0,0.0508605,-0.178692,1.61934,-115.512,760.555,440.859
1408,0,0.0676741,-0.17684,1.62878,-116.482,780.266,442.013
1409,0,0.0713224,-0.183846,1.63841,-117.442,799.694,443.194
1410,0,0.0815062,-0.192189,1.6469,-118.419,818.843,444.153
1411,0,0.0782409,-0.191981,1.649,-119.455,837.59,445.423
1412,0,0.0798313,-0.196205,1.65572,-120.524,856.201,446.579
1413,0,0.0831301,-0.195502,1.6645,-121.704,874.545,447.737
1414,0,0.104319,-0.19274,1.67199,-122.853,892.622,448.57
1415,0,0.111637,-0.19364,1.67929,-124.071,910.344,449.626
1416,0,0.109522,-0.193683,1.68497,-125.336,927.785,450.62
1417,0,0.132909,-0.190767,1.70084,-126.659,945.11,451.452
1418,0,0.106886,-0.189665,1.69687,-127.831,961.937,452.588
1419,0,0.110904,-0.195788,1.70837,-129.192,978.652,453.503
1420,0,0.10993,-0.197076,1.71457,-130.508,994.995,454.405
1421,0,0.132082,-0.195452,1.72559,-131.923,1011.17,455.008
1422,0,0.120055,-0.203839,1.72497,-133.143,1026.86,455.98
1423,0,0.120665,-0.198716,1.73327,-134.517,1042.48,456.715
1424,0,0.122542,-0.203814,1.73287,-135.937,1057.81,457.454
1425,0,0.127653,-0.197056,1.7366,-137.46,1072.52,458.088
1426,0,0.109651,-0.205375,1.73909,-138.795,1087.39,458.842
1427,0,0.138988,-0.209271,1.75678,-140.478,1101.84,459.39
1428,0,0.126122,-0.205738,1.75314,-141.721,1115.88,459.995
1429,0,0.113552,-0.244752,1.79195,-142.536,1129.41,460.057
1430,0,0.126582,-0.21944,1.80541,-144.177,1143.07,460.539
1431,0,0.116708,-0.243849,1.80363,-145.419,1156.36,460.973
1432,0,0.129469,-0.23862,1.81506,-146.823,1169.56,461.353
1433,0,0.0911174,-0.229109,1.82257,-148.191,1182.12,462.021
1434,0,0.136691,-0.240566,1.83063,-149.672,1194.73,461.899
1435,0,0.103602,-0.245663,1.83467,-150.835,1207.04,462.35
1436,0,0.117949,-0.22987,1.84406,-152.501,1218.89,462.952
1437,0,0.121233,-0.244855,1.8402,-153.705,1230.58,462.72
1438,0,0.146584,-0.228069,1.86794,-155.223,1242.15,462.768
1439,0,0.104977,-0.218892,1.85051,-156.218,1253.05,463.091
1440,0,0.111964,-0.191003,1.86554,-157.615,1264,463.613
1441,0,0.114268,-0.19767,1.86732,-158.906,1274.87,463.645
1442,0,0.0860993,-0.152916,1.8836,-160.191,1285.42,463.753
1443,0,0.0377246,-0.0988017,1.88896,-161.646,1295.93,463.612
1444,0,0.0235359,-0.0805511,1.90357,-162.926,1306.62,463.231
1445,0,-0.0203476,-0.0334804,1.90297,-164.345,1316.67,463.331
1446,0,-0.0950643,-0.00442429,1.89491,-165.763,1326.89,463.499
1447,0,-0.168696,0.0470617,1.88992,-167.095,1337.33,463.871
1448,0,-0.182648,0.0636436,1.90352,-168.761,1347.57,463.416
1449,0,-0.213674,0.0871476,1.89693,-170.367,1357.81,463.29
1450,0,-0.24357,0.0967083,1.91062,-171.845,1368.27,462.985
1451,0,-0.261946,0.115001,1.90768,-173.488,1378.59,462.84
1452,0,-0.245907,0.106009,1.91793,-175.1,1389.08,462.416
1453,0,-0.229309,0.112104,1.90632,-176.792,1399.64,462.089
1454,0,-0.216919,0.0691717,1.92245,-178.363,1410.28,461.72
1455,0,-0.160906,0.0656467,1.91919,-180.112,1420.92,461.092
1456,0,-0.146812,0.0433664,1.91985,-181.964,1431.7,460.808
1457,0,-0.142445,0.0318336,1.91697,-183.6,1442.48,460.463
1458,0,-0.0974287,0.0434449,1.92456,-185.678,1453.46,459.829
1459,0,-0.0589606,0.0411361,1.92836,-187.551,1464.62,459.137
1460,0,-0.0454464,0.0511167,1.93003,-189.39,1475.63,458.46
1461,0,-0.0607193,0.0591474,1.92779,-191.401,1486.7,458.016
1462,0,-0.0797093,0.0756921,1.9267,-193.272,1497.83,457.459
1463,0,-0.0729938,0.0622637,1.94607,-195.012,1509.3,456.413
1464,0,-0.103428,0.0827692,1.93535,-197.172,1520.38,455.81
1465,0,-0.130633,0.0873009,1.94159,-199.05,1531.89,455.242
1466,0,-0.127707,0.0834299,1.94097,-201.036,1543.11,454.135
1467,0,-0.149154,0.0511624,1.93365,-202.974,1554.61,453.257
1468,0,-0.139477,0.0597699,1.93752,-204.8,1566.1,452.217
1469,0,-0.15774,0.0669121,1.94068,-206.888,1577.59,451.58
1470,0,-0.132673,0.0582383,1.93531,-208.819,1589.24,450.354
1471,0,-0.150715,0.0709045,1.93595,-210.944,1600.91,449.815
1472,0,-0.119537,0.0722114,1.94575,-212.895,1612.71,448.633
1473,0,-0.11702,0.0827431,1.93431,-215.048,1624.44,447.804
1474,0,-0.100143,0.0666162,1.94449,-216.937,1636.47,446.703
1475,0,-0.0972482,0.0792976,1.93666,-219.12,1648.25,445.715
1476,0,-0.0862939,0.0774273,1.93825,-221.259,1660.38,444.753
1477,0,-0.102895,0.0743026,1.93261,-223.377,1672.38,443.957
1478,0,-0.0961193,0.0980606,1.9449,-225.4,1684.46,442.959
1479,0,-0.105712,0.0981459,1.93822,-227.628,1696.6,442.08
1480,0,-0.114606,0.0872845,1.93787,-229.705,1708.95,441.243
1481,0,-0.108864,0.101382,1.93327,-231.987,1721.19,440.327
1482,0,-0.123063,0.0703067,1.93036,-233.998,1733.66,439.476
1483,0,-0.114475,0.0906629,1.92676,-236.127,1745.98,438.623
1484,0,-0.115803,0.0805112,1.94343,-238.302,1758.53,437.842
1485,0,-0.121352,0.0782981,1.93436,-240.527,1770.94,437.166
1486,0,-0.110573,0.0790255,1.93897,-242.707,1783.57,436.393
1487,0,-0.129767,0.0757441,1.93375,-244.998,1796.12,435.968
1488,0,-0.097291,0.0708444,1.93073,-247.213,1808.91,435.021
1489,0,-0.0974615,0.0654293,1.93525,-249.434,1821.68,434.483
1490,0,-0.108505,0.0792061,1.9338,-251.582,1834.26,433.988
1491,0,-0.0930966,0.0860693,1.94072,-254.059,1847.16,433.478
1492,0,-0.108051,0.0774036,1.93571,-256.301,1860.02,433.087
1493,0,-0.0933045,0.0850791,1.93403,-258.691,1872.74,432.41
1494,0,-0.0937191,0.0873908,1.93651,-261.08,1885.9,432.113
1495,0,-0.117702,0.0954932,1.92335,-263.296,1898.91,431.954
1496,0,-0.0985459,0.0940778,1.93245,-265.687,1912.08,431.482
1497,0,-0.103503,0.0797183,1.93489,-268.003,1925.21,431.076
1498,0,-0.100414,0.0775068,1.92598,-270.373,1938.39,430.745
1499,0,-0.0974128,0.0684221,1.93284,-272.878,1951.48,430.405
1500,0,-0.105642,0.0797843,1.91686,-275.21,1964.62,430.266
1501,0,-0.100944,0.0826295,1.9379,-277.683,1977.77,430.024
1502,0,-0.0999582,0.0946734,1.93291,-280.148,1991.02,429.946
1503,0,-0.0940154,0.0821806,1.9309,-282.5,2004.19,429.637
1504,0,-0.0730787,0.0765595,1.93496,-285.104,2017.43,429.459
1505,0,-0.0694329,0.071965,1.93596,-287.334,2030.76,429.396
1506,0,-0.045863,0.0564293,1.93036,-289.906,2043.95,429.178
1507,0,-0.0310786,0.0447708,1.92354,-292.339,2057.11,429.063
1508,0,-0.0172438,0.0424528,1.93344,-294.717,2070.13,428.997
